;
; WIN30.DAT -- Windows 3.0 functions
; for use with Windows Source
; Copyright (c) 1992-1996 V Communications Inc.  All rights reserved.
;
; KRNL386.EXE
; "Microsoft Windows Kernel Interface Version 3.00"
;
; lanman.drv
; "LANMan.drv"
;
LANMan . 1	WNetOpenJob
LANMan . 2	WNetCloseJob
LANMan . 3	WNetAbortJob
LANMan . 4	WNetHoldJob
LANMan . 5	WNetReleaseJob
LANMan . 6	WNetCancelJob
LANMan . 7	WNetSetJobCopies
LANMan . 8	WNetWatchQueue
LANMan . 9	WNetUnwatchQueue
LANMan . 10	WNetLockQueueData
LANMan . 11	WNetUnlockQueueData
LANMan . 12	WNetGetConnection
LANMan . 13	WNetGetCaps
LANMan . 14	WNetDeviceMode
LANMan . 15	WNetBrowseDialog
LANMan . 16	WNetGetUser
LANMan . 17	WNetAddConnection
LANMan . 18	WNetCancelConnection
LANMan . 19	WNetGetError
LANMan . 20	WNetGetErrorText
LANMan . 21	Enable
LANMan . 22	disable
LANMan . 23	WEP
LANMan . 500	WNETQPOLL
LANMan . 501	NETBROWSEDLGPROC
LANMan . 502	NETDEVMAINDLGPROC
LANMan . 503	NETDEVDLGPROC
LANMan . 504	NETDEVMSGDLGPROC
LANMan . 505	NETDEVLOGDLGPROC
LANMan . 506	NETDEVPASSWDPROC
LANMan . 507	NETDEVCONFPWPROC
LANMan . 508	NETINITWARNINGDLGPROC
;
; stress.dll
; "RESOURCE MODIFICATION DLL";
;
STRESS . 1	WEP
STRESS . 2	AllocMem
STRESS . 3	FreeAllMem
STRESS . 4	___EXPORTEDSTUB
STRESS . 6	AllocFileHandles
STRESS . 7	UnAllocFileHandles
STRESS . 8	GetFreeFileHandles
STRESS . 10	AllocDiskSpace
STRESS . 11	UnAllocDiskSpace
STRESS . 12	AllocUserMem
STRESS . 13	FreeAllUserMem
STRESS . 14	AllocGDIMem
STRESS . 15	FreeAllGDIMem
;
; winmem32.dll
; "Windows 32 bit memory manager version 1.00"
;
WINMEM32 . 1	GetWinMem32Version
WINMEM32 . 2	Global32Alloc
WINMEM32 . 3	Global32Realloc
WINMEM32 . 4	Global32Free
WINMEM32 . 5	Global16PointerAlloc
WINMEM32 . 6	Global16PointerFree
WINMEM32 . 7	Global32CodeAlias
WINMEM32 . 8	Global32CodeAliasFree
WINMEM32 . 9	WEP
