;
; Sourcer / Windows Source data file for MS-DOS 6.0 DLLs
; Copyright (c) 1993-1996 V Communications Inc.  All Rights Reserved
;
; MWAVMGR.DLL
; "TSR Manager (c) 1990-1993 Central Point Software"
;
MWAVDOSL . 27   NET_WILDCARD
MWAVDOSL . 28   NET_ACCESS
MWAVDOSL . 29   NET_CHMOD
MWAVDOSL . 30   NET_GETFILEATTR
MWAVDOSL . 31   NET_SETFILEATTR
MWAVDOSL . 32   NET_FILELENGTH
MWAVDOSL . 33   NET_STAT
MWAVDOSL . 34   NET_FSTAT
MWAVDOSL . 35   NET_SETSTAT
MWAVDOSL . 36   NET_TIMELONG
MWAVDOSL . 37   NET_CHSIZE
MWAVDOSL . 38   NET_LOCKING
MWAVDOSL . 39   NET_CLOSE
MWAVDOSL . 40   NET_EOF
MWAVDOSL . 41   NET_LSEEK
MWAVDOSL . 42   NET_TELL
MWAVDOSL . 43   NET_READ
MWAVDOSL . 44   NET_WRITE
MWAVDOSL . 45   NET_RENAME
MWAVDOSL . 46   NET_UNLINK
MWAVDOSL . 47   NET_OPEN
MWAVDOSL . 48   NET_SOPEN
MWAVDOSL . 49   NET_CREAT
MWAVDOSL . 50   NET_CREATNEW
MWAVDOSL . 51   NET_MAKEPATH
MWAVDOSL . 52   NET_SPLITPATH
MWAVDOSL . 53   NET_MKTEMP
MWAVDOSL . 54   NET_BUILDPATH
MWAVDOSL . 55   NET_GETDOSHANDLE
MWAVDOSL . 56   NET_CLEARHANDLE
MWAVDOSL . 57   _INITOSLIB
MWAVDOSL . 58   _WEPOSLIB
MWAVDOSL . 59   GETSHELLVERBUFF
MWAVDOSL . 60   GETUSERNAME
MWAVDOSL . 61   GETSERVERINFO
MWAVDOSL . 62   NWGETDISKFREE
MWAVDOSL . 63   NWGETDISKSTATS
MWAVDOSL . 64   NWISNETWAREINSTALLED
MWAVDOSL . 65   GETOSLIBDRIVETYPE
MWAVDOSL . 66   NWGETNETDRIVEPATH
MWAVDOSL . 67   NWGETNETWAREDIRINFO
MWAVDOSL . 68   NWGETNETWAREFILEINFO
MWAVDOSL . 69   NWISDIRSEARCHRIGHTS
MWAVDOSL . 70   ___EXPORTEDSTUB
MWAVDOSL . 71   GETSERVERVOLUMENAME
MWAVDOSL . 72   GETVERSIONDOSLIB
MWAVDOSL . 75   QOPEN
MWAVDOSL . 76   COMPLETE_PATH
;
; MSTOOLS.DLL
; "MSTOOLS - File Manager Extension for MS-DOS 6.0"
;
MSTOOLS . 1 WEP
MSTOOLS . 2 UNDELETEFILE
MSTOOLS . 3 FMEXTENSIONPROC
MSTOOLS . 4 INITCVINFO
MSTOOLS . 5 DBLDISKDLGPROC
MSTOOLS . 6 ENDCVINFO
MSTOOLS . 7 CMPFILERATIO
;
; MWGRAFIC.DLL
; "Graphics Control Library (c) 1990-1992 Central Point Software"
;
MWGRAFIC . 1    WEP
MWGRAFIC . 2    LISTCLASSES
MWGRAFIC . 12   ICOSEQGETCURICON
MWGRAFIC . 13   RGBSTD
MWGRAFIC . 14   HBRUSHSTD
MWGRAFIC . 15   GETWNDBPP
MWGRAFIC . 16   CREATERESIZEDFONT
MWGRAFIC . 17   DRAWISOSCOLESTRIANGLE
MWGRAFIC . 18   DRAWBITMAPINRECT
MWGRAFIC . 19   GETGRAPHICCONFIG
MWGRAFIC . 20   DLGUNITSTOPIXELS
MWGRAFIC . 22   ICONMOVIEWNDFN
MWGRAFIC . 23   ICOSEQCREATE
MWGRAFIC . 24   ICOSEQDELETE
MWGRAFIC . 25   ICOSEQDRAW
MWGRAFIC . 26   ICOSEQSETINDEX
MWGRAFIC . 27   ICOSEQGETINDEX
MWGRAFIC . 28   ICOSEQINCINDEX
MWGRAFIC . 29   ICOSEQPAINT
MWGRAFIC . 30   DRAWKARST
MWGRAFIC . 31   DRAWKARSTRGB
MWGRAFIC . 32   FILLRECTRGB
MWGRAFIC . 33   DRAWKARSTBORDER
MWGRAFIC . 34   DRAWKARSTBORDERRGB
MWGRAFIC . 35   GETKARSTSTD
MWGRAFIC . 36   DRAWKARSTSTD
MWGRAFIC . 37   DRAWKARSTSTDELEV
MWGRAFIC . 38   DRAWKARSTSTDBORDER
MWGRAFIC . 39   MICROKARSTSREASONABLE
MWGRAFIC . 40   FREEFIT
MWGRAFIC . 41   DRAWFIT
MWGRAFIC . 42   DRAWFPFIT
MWGRAFIC . 43   DRAWFITDIFFERENTBKGD
MWGRAFIC . 44   EXTRACTFPFITSTRING
MWGRAFIC . 45   EXTRACTFITSTRING
MWGRAFIC . 46   SETFITWEXTRA
MWGRAFIC . 47   GETFITWEXTRA
MWGRAFIC . 48   CREATEFIT
MWGRAFIC . 49   GLOBALALLOCSTRINGCOPY
MWGRAFIC . 50   DRAWDOUBLEARROWRIGHT
MWGRAFIC . 51   DRAWTWOLINELOGO
MWGRAFIC . 52   LOGOWNDFN
